CODLOCAL | DESCRLOCAL         | LOCAL_PATH                                       | LOCAL_PATH_CODES     | LOCAL_DEPTH | CODPROD | DESCRPROD                                | UNIDADE | MARCA      | NCM      | TOTAL_ESTOQUE     
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13237   | ANEL GUIA SANY 60047714                  | MM      | SANY       | 73181600 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2520    | ANEL ORING DIVERSOS                      | MM      | GENERICO   | 73181600 | 1250              
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4737    | ANEL QUAD RING NBR                       | MM      | GENERICO   | 73181600 | 10                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13241   | ANEL RASPADOR PO 140X155X9.5 SANY        | MM      | GENERICO   | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13602   | ANEL RASPADOR PO SANY 55X63.6X5.3X8 Z201 | MM      | GENERICO   | 40169300 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13244   | ANEL TRAVA 145 GB895.1 SANY              | MM      | SANY       | 73182400 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13240   | ANEL TRAVA 155 GB895 SANY                | MM      | SANY       | 73182400 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10189   | ANEL TRAVA ARANHA CUBO 80X132            | MM      | GENERICO   | 73182100 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9082    | ANEL TRAVA EIXO DIRECIONAL HYSTER 58903  | MM      | GENERICO   | 73182400 | 59                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2483    | ANEL TRAVA ELASTICA EXTERNO              | MM      | GENERICO   | 73182400 | 340               
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3096    | ANEL TRAVA ELASTICA INTERNO              | MM      | GENERICO   | 84829990 | 60                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6070    | ANEL TRAVA HYSTER 58901                  | MM      | GENERICO   | 73182400 | 6                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13245   | ANEL TRAVA ZMSYM5450J366-4 SANY          | MM      | SANY       | 73182400 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15221   | ANEL VEDACAO ANTI CHAMA VW 036103677     | MM      | GENERICO   | 39174090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13243   | ANEL VEDACAO BORRACHA GS SANY            | MM      | SANY       | 39174090 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7035    | ANEL VEDACAO BOSCH                       | MM      | BOSCH      | 40169300 | 12                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7878    | ANEL VEDACAO CAMISA SHANGHAI             | MM      | XCMG       | 84833029 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7378    | ANEL VEDADOR JG FILTRO OLEO A0149978745  | MM      | MERCEDES B | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11438   | ANEMOMETRO TRANSMISSOR VELOCIDADE VENTO  | MM      | GENERICO   | 84811000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 8732    | ANEMOMETRO TRASMISSAO SEM FIO            | MM      | GENERICO   | 84811000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2513    | ANILHA HIDRAULICA COMPRESSAO SERIE LEVE  | MM      | GENERICO   | 73181600 | 176               
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6945    | ANTI RACHA PARA MADEIRA                  | M       | GENERICO   | 72193300 | 2570              
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2650    | ANTI-RESPINGO EM PASTA PARA SOLDA        | MM      | GENERICO   | 38109000 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13359   | APAGADOR P/ QUADRO BRANCO MP3100         | MM      | GENERICO   | 83040000 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3599    | APLICADOR MANUAL SILICONE                | MM      | GENERICO   | 82055900 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13222   | APOIO DE BRAÇO COM REGULAGEM XCMG        | MM      | XCMG       | 40103100 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9602    | AR CONDICIONADO ELETRICO SLIM TETO       | MM      | GENERICO   | 84799090 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2982    | ARAME DE SOLDA MIG                       | MM      | GENERICO   | 72292000 | 18                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4717    | ARAME GALZANIZADO                        | MM      | GENERICO   | 83113000 | 222               
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4716    | ARAME RECOZIDO                           | MM      | GENERICO   | 83113000 | 9024.06383        
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6916    | ARRUELA 1/2" WASHER M12 CARRYAL102684501 | MM      | GENERICO   | 73182200 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4738    | ARRUELA 32628                            | MM      | GENERICO   | 73181600 | 9                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7644    | ARRUELA BUJAO CARTER 2V5105315C          | MM      | ELRING     | None     | 8                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10184   | ARRUELA CALCO VEDACAO BOSCH              | MM      | BOSCH      | 73181600 | 10                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5470    | ARRUELA CONICA                           | MM      | GENERICO   | 73182200 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2473    | ARRUELA DE ALUMINIO                      | MM      | GENERICO   | 73182200 | 958               
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2416    | ARRUELA DE PRESSAO                       | MM      | GENERICO   | 73182100 | 1635              
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6478    | ARRUELA DE PRESSAO HYSTER                | MM      | HYSTER     | 73182100 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11603   | ARRUELA ENCOSTO CUBO EIXO CARRETA        | MM      | GENERICO   | 73181600 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13942   | ARRUELA ENCOSTO EIXO CARR/TRUCK          | MM      | EATON      | 87085099 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4828    | ARRUELA LISA COBRE                       | MM      | GENERICO   | 73182200 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6481    | ARRUELA LISA EMPILHADEIRA HYSTER / YALE  | MM      | GENERICO   | 73181600 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2415    | ARRUELA LISA FERRO                       | MM      | GENERICO   | 73182200 | 9151              
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3102    | ARRUELA PRATO EIXO DIRECAO EMP HYSTER    | MM      | HYSTER     | 84312011 | 8                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5521    | ARRUELA REGULAGEM 0770033877             | MM      | BOSCH      | None     | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10144   | ATUADOR EMBREAGEM VW 2T2721261           | MM      | GENERICO   | 84122110 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9240    | ATUADOR ROL GARFO EMBREAGEM VW2RM141861R | MM      | VOLKSWAGEN | 84821010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5137    | AUTOMATICO PARTIDA DELCO REMY 10515838   | MM      | DELCO REMY | 85364100 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7197    | AUTOMATICO PARTIDA DELCO REMY 10515840   | MM      | DELCO REMY | 85364100 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2824    | BACIA DE CONTENCAO 20LT                  | MM      | GENERICO   | 39259090 | 9                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12096   | BACTERICIDA P/ DIESEL                    | MM      | GENERICO   | 38140090 | 8                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4617    | BALANCA ASA DELTA RANDON 50MM            | MM      | GENERICO   | 87169090 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10193   | BALANCA ELETRONICA P/ CARGA GAS REFRIGER | MM      | GENERICO   | 87089100 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6236    | BANCO MOTORISTA MERCEDES BENZ 1718 /1723 | MM      | MERCEDES B | 87082999 | 0                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12326   | BANDEJA BALANCA DIREITA FIAT 51834374    | MM      | FIAT       | 87088000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12311   | BANDEJA DIANTEIRA ESQUERDA FIAT 52222017 | MM      | FIAT       | 87088000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5667    | BARRA ARTICULACAO AXIAL DAILY 680328     | MM      | GENERICO   | 87089910 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6309    | BARRA ARTICULACAO AXIAL FIAT             | MM      | VIEMAR     | 87089910 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3648    | BARRA CHATA ACO                          | None    | GENERICO   | 72149100 | 56.599999999999994
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12786   | BARRA DE LED GMK MANITOWOC               | MM      | MANITOWOC  | 87082994 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10456   | BARRA DE TRACAO DO EIXO DIANTEIRO C/ REG | MM      | XCMG       | 87089990 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12858   | BARRA EXTENSORA P/SOQUETE                | MM      | BELZER     | 82042000 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5412    | BARRA FERRO REDONDO MACICO               | MM      | GENERICO   | 72149910 | 27                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5302    | BARRA REDONDA MECANICA LAMINADA ACO 1020 | MM      | GENERICO   | 72149910 | 8.5               
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3649    | BARRA REDONDA MECANICA LAMINADA ACO 1045 | MM      | GENERICO   | 72149910 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4581    | BARRA REDONDA MECANICA TREFILADA ACO1045 | MM      | GENERICO   | 72149910 | 0                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13783   | BARRA TUBO DE ACO CARBONO QUADRADO       | MM      | GENERICO   | 73089010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3655    | BARRA TUBO DE ACO METALON                | MM      | GENERICO   | 73089010 | 203               
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7791    | BATENTE DA SUSPENSAO                     | MM      | XCMG       | 40103100 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12804   | BATENTE FEIXE MOLAS DIANT. VW TGG411111  | MM      | VOLKSWAGEN | 73181500 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12790   | BATENTE MOLA DIANT. MBB A6753240008      | MM      | MERCEDES B | 40103100 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12483   | BATENTE PORTA DIANT. LATERAL 46747437    | MM      | FIAT       | 87089990 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12558   | BATENTE PORTA SPRINTER / ATEGO / AXOR    | MM      | GENERICO   | 83023000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15024   | BATENTE SUSP. DIANTEIRA A6733240408      | MM      | GENERICO   | 40103100 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4301    | BATERIA AUTOMOTIVA 100AH LE BOSCH        | MM      | BOSCH      | 85071090 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4313    | BATERIA AUTOMOTIVA 150AH LD BOSCH        | MM      | BOSCH      | 85071090 | 5                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13163   | BATERIA LITHIUM CR2032 RAC6249           | MM      | GENERICO   | None     | 10                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10617   | BATERIA RADIO CONTROLE AFT-BT-3622       | MM      | ALFATRONIC | 85122029 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7583    | BATERIA RECARREGAVEL 14500 3.7V 3000MAH  | MM      | GENERICO   | None     | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 8617    | BATERIA RECARREGAVEL NICD 3,6V 60MAH     | MM      | GENERICO   | 85068090 | 6                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10321   | BATERIA SAMSUNG 22P 2200MAH 3,7V 18650   | MM      | SANSUNG    | 40103100 | 12                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11329   | BATERIA SCANRECO 592 7,2V 2000MAH        | MM      | SCANRECO   | 85365090 | 5                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2909    | BATIDA DE PEDRA EMBORRACHAMENTO PRETO    | MM      | GENERICO   | 32091010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15570   | BENDIX PINHÃO IMPULSOR DE PARTIDA        | MM      | GENERICO   | 84834090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15571   | BENDIX PINHÃO IMPULSOR DE PARTIDA        | MM      | GENERICO   | 84834090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 14103   | BEXIGA SUSPENSÃO CABINE MB 9428906119B   | MM      | MERCEDES B | 87088000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3576    | BICO DE CONTATO SOLDA MIG - 1MM          | MM      | GENERICO   | 85159000 | 77                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6813    | BICO DE CORTE GLP 1503 04 P/ MAÇARICO    | MM      | GENERICO   | 85159000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 14541   | BICO DE ENCHIMENTO - REF. EQ518          | MM      | OLHODEGATO | 87083090 | 50                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11452   | BICO DO MANOMETRO ALTA RC990044          | MM      | ROYCE CONN | 84141000 | 2                 
